source_file,list_name,flow_uuid,flow_name,context,unit,cas_number,synonyms
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,carbon dioxide (biogenic),Emissions/air/unspecified,kg,,"CO2;CO2 (biogenic);二酸化炭素;CO2;carbon dioxide,CO2;CO2 (biogenic);二酸化炭素;CO2;carbon dioxide"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,carbon dioxide (fossil),Emissions/air/unspecified,kg,,"CO2;CO2 (fossil);二酸化炭素;CO2;carbon dioxide,CO2;CO2 (fossil);二酸化炭素;CO2;carbon dioxide"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,chromium,Emissions/air/unspecified,kg,,"Cr;Cr;chromium;chromium reserves,Cr;Cr;chromium;chromium reserves"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,HCFC-141b,Emissions/air/unspecified,kg,,"C2Cl2H3F;1,1-dichloro-1-fluoroethane;1,1-ジクロロ-1-フルオロエタン;HCFC-141b;1,1-dichloro-1-fluoroethane,C2Cl2H3F;1,1-dichloro-1-fluoroethane;1,1-ジクロロ-1-フルオロエタン;HCFC-141b;1,1-dichloro-1-fluoroethane"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,hydrogen chloride,Emissions/air/unspecified,kg,,"HCl;HCl;塩酸;hydrogen chloride;HCl;hydrochloric acid,HCl;HCl;塩酸;hydrogen chloride;HCl;hydrochloric acid"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,HFC-134a,Emissions/air/unspecified,kg,,"C2H2F4;1,1,1,2-tetrafluoroethane;1,1,1,2-テトラフルオロエタン;HFC-134a;1,1,1,2-tetrafluoroethane,C2H2F4;1,1,1,2-tetrafluoroethane;1,1,1,2-テトラフルオロエタン;HFC-134a;1,1,1,2-tetrafluoroethane"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,mercury,Emissions/air/unspecified,kg,,"Hg;Hg;mercury,Hg;Hg;mercury"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,manganese,Emissions/air/unspecified,kg,,"Mn;マンガン（資源）;Mn reserves;manganese reserves,Mn;マンガン（資源）;Mn reserves;manganese reserves"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,nitrous oxide,Emissions/air/unspecified,kg,,"N2O;Laughing gas; Dinitrogen monoxide;亜酸化窒素;一酸化二窒素;N2O;nitrous oxide;dinitrogen monoxide,N2O;Laughing gas; Dinitrogen monoxide;亜酸化窒素;一酸化二窒素;N2O;nitrous oxide;dinitrogen monoxide"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,nickel,Emissions/air/unspecified,kg,,"Ni;Ni;nickel;Ni,Ni;Ni;nickel;Ni"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,non-methane volatile organic compounds,Emissions/air/unspecified,kg,,"NMVOC,NMVOC"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,NOx,Emissions/air/urban air close to ground,kg,,"窒素酸化物;NOx;nitrogen oxides,窒素酸化物;NOx;nitrogen oxides"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,NOx,Emissions/air/urban high stacks,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,NOx,Emissions/air/non-urban,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,lead,Emissions/air/unspecified,kg,,"Pb;鉛;Pb;lead,Pb;鉛;Pb;lead"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,Particulates (PM2.5),Emissions/air/urban air close to ground,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,Particulates (PM2.5),Emissions/air/urban high stacks,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,Particulates (PM2.5),Emissions/air/non-urban,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,sulfur hexafluoride,Emissions/air/unspecified,kg,,"SF6;Sulphur hexafluoride;六フッ化硫黄;SF6;sulphur hexafluoride,SF6;Sulphur hexafluoride;六フッ化硫黄;SF6;sulphur hexafluoride"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,sulfur dioxide,Emissions/air/urban air close to ground,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,sulfur dioxide,Emissions/air/urban high stacks,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,sulfur dioxide,Emissions/air/non-urban,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,SOx,Emissions/air/urban high stacks,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,SOx,Emissions/air/non-urban,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,vanadium,Emissions/air/unspecified,kg,,"V;バナジウム（資源）;V reserves;vanadium reserves,V;バナジウム（資源）;V reserves;vanadium reserves"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,volatile organic compound,Emissions/air/unspecified,kg,,"VOC,VOC"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,zinc,Emissions/air/unspecified,kg,,"Zn;亜鉛（資源）;Zn reserves;zinc reserves,Zn;亜鉛（資源）;Zn reserves;zinc reserves"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,PFC-116,Emissions/air/unspecified,kg,,"C2F6;Hexafluoroethane;ヘキサフルオロエタン;F116;PFC-116;perfluoroethane;hexafluoroethane;F116;PFC-116,C2F6;Hexafluoroethane;ヘキサフルオロエタン;F116;PFC-116;perfluoroethane;hexafluoroethane;F116;PFC-116"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,PFC-14,Emissions/air/unspecified,kg,,"CF4;Carbon tetrafluoride;テトラフルオロメタン;四フッ化炭素;PFC-14;perfluoromethane;tetrafluoromethane;carbon tetrafluoride;PFC-14,CF4;Carbon tetrafluoride;テトラフルオロメタン;四フッ化炭素;PFC-14;perfluoromethane;tetrafluoromethane;carbon tetrafluoride;PFC-14"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,hydrogen fluoride,Emissions/air/unspecified,kg,,"HF;フッ化水素酸;HF;hydrogen fluoride;hydrofluoric acid;HF,HF;フッ化水素酸;HF;hydrogen fluoride;hydrofluoric acid;HF"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,hydrocarbons,Emissions/air/unspecified,kg,,CxHy;hydrocarbons
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,transpiration_surface water,Resources/water/consumption,m3,,"蒸発散_表層水,evapotranspiration_surface water"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,transpiration_ground water,Resources/water/consumption,m3,,"蒸発散_地下水,evapotranspiration_ground water"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,transpiration rain water,Resources/water/consumption,m3,,"蒸発散_雨水,evapotranspiration_rainwater"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,diuron,Emissions/air/unspecified,kg,,"C9H10Cl2N2O;1,1-dimethyl-3-(3,4-Dichlorophenyl)urea;ジウロン;DCMU;3-(3,4-dichlorophenyl)-1,1-dimethylurea;diuron;DCMU,C9H10Cl2N2O;1,1-dimethyl-3-(3,4-Dichlorophenyl)urea;DCMU;3-(3,4-dichlorophenyl)-1,1-dimethylurea;diuron;DCMU"
